PointID,Y,X,Z,Description,SourceJob
438,1884727.42,591166.584,24.228,"NLD=FND ""WILCOX RLS 2238""",20-08-115
402,1879580.197,578981.75,28.358,NLD=FND NO ID,20-08-115
406,1879528.163,579039.153,28.475,"NLD=FND ""WILCOX RLS 2238""",20-08-115
442,1879698.444,578864.143,27.38,"NLD=FND ""LB 7164""",20-08-115
453,1879795.523,578744.793,27.675,"NLD=FND ""PSM 6317""",20-08-115
454,1879849.291,578685.668,27.599,"NLD=FND ""PSM 6317""",20-08-115
455,1879937.552,578588.537,27.637,"NLD=FND ""WILCOX RLS 2238""",20-08-115
402,1893468.007,588295.954,22.394,"NLD=FND ""RLS 2282""",20-08-120
437,1893248.593,588067.412,22.158,NLD=FND NO ID,20-08-120
402,1893468.007,588295.954,22.394,NLD,20-08-120
437,1893248.593,588067.412,22.158,NLD,20-08-120
402,1893468.007,588295.954,22.394,NLD,20-08-120
402,1878557.487,591371.672,24.059,NLD,20-08-121
445,1880054.412,589374.71,25,NLD,20-08-121
402,1878557.487,591371.672,24.059,NLD,20-08-122
445,1880054.412,589374.71,25,NLD,20-08-122
401,1880395.565,587919.749,25.363,"NLD=FND ""WILCOX RLS 2238""",20-08-123
410,1880209.763,587738.583,26.015,"NLD=FND ""LB 7164""",20-08-123
416,1880179.153,587708.801,25.927,"NLD=FND ""WILCOX RLS 2238""",20-08-123
418,1880152.493,587682.769,26.112,"NLD=FND ""LB 7164""",20-08-123
440,1880073.689,587605.942,26.219,"NLD=FND ""WILCOX RLS 2238""",20-08-123
401,1880395.565,587919.749,25.363,NLD,20-08-123
410,1880209.763,587738.583,26.015,NLD,20-08-123
416,1880179.153,587708.801,25.927,NLD,20-08-123
418,1880152.493,587682.769,26.112,NLD,20-08-123
440,1880073.689,587605.942,26.219,NLD,20-08-123
403,1881865.871,580255.933,26.037,"NLD -FND ""WILCOX 2238""",20-08-124
404,1881911.105,580277.281,26.271,NLD -NO ID,20-08-124
443,1861140.491,599952.068,23.357,NLD=FND IN SQ BOX CUT ILLEGIBLE,20-08-125
443,1861140.491,599952.068,23.357,NLD=FND IN SQ BOX CUT  ILLEGIBLE,20-08-125
443,1861140.491,599952.068,23.357,NLD=FND IN SQ BOX CUT  ILLEGIBLE,20-08-125
401,1881751.37,577091.967,27.874,NLD=IN BOX CUT,20-08-128
402,1881753.645,577141.879,28.025,NLD=NO ID,20-08-128
454,1881822.856,577013.562,28.146,NLD=FND NO ID,20-08-128
401,1881751.37,577091.967,27.874,NLD=IN BOX CUT,20-08-128
402,1881753.645,577141.879,28.025,NLD=NO ID,20-08-128
454,1881822.856,577013.562,28.146,NLD=FND NO ID,20-08-128
301,1902548.351,583512.743,23.582,NLD=PLS 2238,20-08-129
302,1902409.364,583592.098,23.573,NLD=LB 7164,20-08-129
303,1902257.654,583674.316,23.784,NLD=NO ID,20-08-129
304,1902311.641,583647.88,23.624,NLD=RLS 2238,20-08-129
306,1901919.276,583689.625,24.164,NLD=LB 6422,20-08-129
307,1903069.315,583215.295,23.808,NLD=LS 4401,20-08-129
308,1903138.805,583175.634,23.756,NLD=LS 4401,20-08-129
309,1902617.77,583473.107,23.669,NLD=NO ID,20-08-129
301,1902548.351,583512.743,23.582,NLD=PLS 2238,20-08-129
302,1902409.364,583592.098,23.573,NLD=LB 7164,20-08-129
303,1902257.654,583674.316,23.784,NLD=NO ID,20-08-129
304,1902311.641,583647.88,23.624,NLD=RLS 2238,20-08-129
306,1901919.276,583689.625,24.164,NLD=LB 6422,20-08-129
307,1903069.315,583215.295,23.808,NLD=LS 4401,20-08-129
308,1903138.805,583175.634,23.756,NLD=LS 4401,20-08-129
309,1902617.77,583473.107,23.669,NLD=NO ID,20-08-129
409,1861936.483,599688.314,23.989,"NLD=FND ""LB 7672""",20-08-132
410,1861913.026,599693.095,23.926,NLD=FND NO ID,20-08-132
411,1861866.212,599685.628,24.023,NLD=FND NO ID,20-08-132
419,1861804.998,599596.571,24.234,"NLD=FND ""LB 7672""",20-08-132
471,1861140.507,599952.085,23.174,NLD=FND NO ID,20-08-132
409,1861936.483,599688.314,23.989,"NLD=FND ""LB 7672""",20-08-133
410,1861913.026,599693.095,23.926,NLD=FND NO ID,20-08-133
411,1861866.212,599685.628,24.023,NLD=FND NO ID,20-08-133
419,1861804.998,599596.571,24.234,"NLD=FND ""LB 7672""",20-08-133
471,1861140.507,599952.085,23.174,NLD=FND NO ID,20-08-133
701,1906619.646,581189.606,23.646,NLD 7143,20-08-134
702,1906689.083,581150.065,23.465,NLD 7143,20-08-134
704,1906758.462,581110.283,23.452,NLD 7143,20-08-134
723,1906827.927,581070.737,23.241,NLD 7164,20-08-134
701,1906619.646,581189.606,23.646,NLD 7143,20-08-134
702,1906689.083,581150.065,23.465,NLD 7143,20-08-134
704,1906758.462,581110.283,23.452,NLD 7143,20-08-134
723,1906827.927,581070.737,23.241,NLD 7164,20-08-134
701,1906619.646,581189.606,23.646,NLD 7143,20-08-135
702,1906689.083,581150.065,23.465,NLD 7143,20-08-135
704,1906758.462,581110.283,23.452,NLD 7143,20-08-135
723,1906827.927,581070.737,23.241,NLD 7164,20-08-135
402,1879580.197,578981.75,28.358,NLD=FND NO ID,20-08-141
406,1879528.163,579039.153,28.475,"NLD=FND ""WILCOX RLS 2238""",20-08-141
442,1879698.444,578864.143,27.38,"NLD=FND ""LB 7164""",20-08-141
453,1879795.523,578744.793,27.675,"NLD=FND ""PSM 6317""",20-08-141
454,1879849.291,578685.668,27.599,"NLD=FND ""PSM 6317""",20-08-141
455,1879937.552,578588.537,27.637,"NLD=FND ""WILCOX RLS 2238""",20-08-141
438,1884727.42,591166.584,24.228,"NLD=FND ""WILCOX RLS 2238""",20-08-141
402,1879580.197,578981.75,28.358,NLD=FND NO ID,20-08-141
406,1879528.163,579039.153,28.475,"NLD=FND ""WILCOX RLS 2238""",20-08-141
442,1879698.444,578864.143,27.38,"NLD=FND ""LB 7164""",20-08-141
453,1879795.523,578744.793,27.675,"NLD=FND ""PSM 6317""",20-08-141
454,1879849.291,578685.668,27.599,"NLD=FND ""PSM 6317""",20-08-141
455,1879937.552,578588.537,27.637,"NLD=FND ""WILCOX RLS 2238""",20-08-141
700,1853515.725,601228.121,24.044,NLD WATER,20-08-148
701,1853726.798,601144.716,24.088,NLD=,20-08-148
402,1879580.197,578981.75,28.358,NLD=FND NO ID,20-08-157
406,1879528.163,579039.153,28.475,"NLD=FND ""WILCOX RLS 2238""",20-08-157
442,1879698.444,578864.143,27.38,"NLD=FND ""LB 7164""",20-08-157
453,1879795.523,578744.793,27.675,"NLD=FND ""PSM 6317""",20-08-157
454,1879849.291,578685.668,27.599,"NLD=FND ""PSM 6317""",20-08-157
455,1879937.552,578588.537,27.637,"NLD=FND ""WILCOX RLS 2238""",20-08-157
438,1884727.42,591166.584,24.228,"NLD=FND ""WILCOX RLS 2238""",20-08-157
402,1879580.197,578981.75,28.358,NLD=FND NO ID,20-08-157
406,1879528.163,579039.153,28.475,"NLD=FND ""WILCOX RLS 2238""",20-08-157
442,1879698.444,578864.143,27.38,"NLD=FND ""LB 7164""",20-08-157
453,1879795.523,578744.793,27.675,"NLD=FND ""PSM 6317""",20-08-157
454,1879849.291,578685.668,27.599,"NLD=FND ""PSM 6317""",20-08-157
455,1879937.552,578588.537,27.637,"NLD=FND ""WILCOX RLS 2238""",20-08-157
701,1891171.729,589864.759,22.513,NLD=,20-08-159
705,1890986.797,589970.309,22.933,NLD=,20-08-159
701,1891171.729,589864.759,22.513,NLD=,20-08-159
705,1890986.797,589970.309,22.933,NLD=,20-08-159
401,1883459.823,573419.586,27.818,NLD=FND IN SQ CUT  - NO ID,20-08-160
427,1883467.216,573579.757,27.684,NLD=FND IN SQ CUT  - NO ID,20-08-160
437,1883471.755,573679.658,27.192,NLD=FND NO ID,20-08-160
439,1883550.554,573761.203,27.439,"NLD=FND ""LB 6422""",20-08-160
101,1883429.077,572750.06,28.65,"NLD=FND ""RLS PCP 2238""",20-08-160
103,1883472.154,573689.755,27.575,NLD=FND NO ID,20-08-160
104,1883471.741,573679.655,27.67,NLD=FND NO ID,20-08-160
134,1883451.611,573240.313,28.028,NLD=FND ILLEGIBLE,20-08-160
101,1883429.077,572750.06,28.65,"NLD=FND ""RLS PCP 2238""",20-08-160
103,1883472.154,573689.755,27.575,NLD=FND NO ID,20-08-160
104,1883471.741,573679.655,27.67,NLD=FND NO ID,20-08-160
134,1883451.611,573240.313,28.028,NLD=FND ILLEGIBLE,20-08-160
601,1579865.914,563716.427,58.623,NLD PLS 5205,20-08-161
602,1579859.68,563539.631,57.379,NLD NO ID,20-08-161
601,1579865.914,563716.427,58.623,NLD PLS 5205,20-08-161
602,1579859.68,563539.631,57.379,NLD NO ID,20-08-161
430,1894951.337,576566.906,27.851,NLD=,20-08-166
431,1894920.297,576562.916,27.844,"NLD=FND ""RLS 3794""",20-08-166
432,1894866.249,576557.786,27.76,NLD=FND NO ID,20-08-166
440,1895218.56,576655.935,28.098,NLD=FND NO ID,20-08-166
430,1894951.337,576566.906,27.851,NLD=,20-08-166
431,1894920.297,576562.916,27.844,"NLD=FND ""RLS 3794""",20-08-166
432,1894866.249,576557.786,27.76,NLD=FND NO ID,20-08-166
440,1895218.56,576655.935,28.098,NLD=FND NO ID,20-08-166
301,1847908.961,597320.13,26.681,NLD=LB 7164,20-08-180
302,1847907.948,597240.056,26.717,NLD=NO ID,20-08-180
303,1848544.151,596946.887,26.918,NLD=RLS 2238,20-08-180
304,1848504.171,596947.423,26.874,NLD=NO ID,20-08-180
305,1848844.673,596977.026,26.593,NLD=RLS 2238,20-08-180
306,1847979.282,596954.098,27.062,NLD=RLS 2238,20-08-180
307,1847940.226,596965.744,27.011,NLD=NO ID,20-08-180
400,1855252.605,584637.007,22.172,NLD,20-09-002
401,1855803.292,584623.915,21.434,NLD,20-09-002
402,1855805.466,584984.398,21.644,NLD,20-09-002
403,1855805.499,584988.469,21.741,NLD,20-09-002
405,1855530.849,585289.366,22.426,NLD,20-09-002
406,1855660.849,585287.088,22.009,NLD,20-09-002
407,1855733.129,585285.752,21.878,NLD,20-09-002
424,1855806.797,585210.376,21.92,NLD,20-09-002
400,1855252.605,584637.007,22.172,NLD=,20-09-002
401,1855803.292,584623.915,21.434,NLD=,20-09-002
402,1855805.466,584984.398,21.644,NLD=,20-09-002
403,1855805.499,584988.469,21.741,NLD=,20-09-002
405,1855530.849,585289.366,22.426,NLD=,20-09-002
406,1855660.849,585287.088,22.009,NLD=,20-09-002
407,1855733.129,585285.752,21.878,NLD=,20-09-002
424,1855806.797,585210.376,21.92,NLD=,20-09-002
400,1855252.605,584637.007,22.172,NLD,20-09-002
401,1855803.292,584623.915,21.434,NLD,20-09-002
402,1855805.466,584984.398,21.644,NLD,20-09-002
403,1855805.499,584988.469,21.741,NLD,20-09-002
405,1855530.849,585289.366,22.426,NLD,20-09-002
406,1855660.849,585287.088,22.009,NLD,20-09-002
407,1855733.129,585285.752,21.878,NLD,20-09-002
424,1855806.797,585210.376,21.92,NLD,20-09-002
403,1862651.711,597791.348,23.77,NLD,20-09-004
429,1862455.127,597163.574,25.226,NLD,20-09-004
403,1862651.711,597791.348,23.77,NLD,20-09-004
429,1862455.127,597163.574,25.226,NLD,20-09-004
402,1858497.424,590454.64,25.019,NLD=FND NO ID,20-09-020
402,1858497.424,590454.64,25.019,NLD=FND NO ID,20-09-020
401,1908818.836,579720.23,23.741,"NLD=FND ""WILCOX RLS 2238",20-09-026
405,1908693.819,579882.841,23.774,"NLD=FND ""LB 6072""",20-09-026
429,1908645.099,579946.305,23.644,"NLD=FND ""LB 6072""",20-09-026
453,1908559.717,580057.391,23.574,"NLD=FND ""WILCOX RLS 2238""",20-09-026
401,1908818.836,579720.23,23.741,"NLD=FND ""WILCOX RLS 2238",20-09-026
405,1908693.819,579882.841,23.774,"NLD=FND ""LB 6072""",20-09-026
429,1908645.099,579946.305,23.644,"NLD=FND ""LB 6072""",20-09-026
453,1908559.717,580057.391,23.574,"NLD=FND ""WILCOX RLS 2238""",20-09-026
401,1908818.836,579720.23,23.741,"NLD=FND ""WILCOX RLS 2238",20-09-026
405,1908693.819,579882.841,23.774,"NLD=FND ""LB 6072""",20-09-026
429,1908645.099,579946.305,23.644,"NLD=FND ""LB 6072""",20-09-026
453,1908559.717,580057.391,23.574,"NLD=FND ""WILCOX RLS 2238""",20-09-026
140,1909830.619,579380.505,24.322,"NLD=FND ""LB7672""",20-09-029
189,1911630.795,578352.848,24.806,"NLD=FND ""LB7672""",20-09-029
190,1910713.191,578876.761,24.828,"NLD=FND ""LB7672""",20-09-029
140,1909830.619,579380.505,24.322,"NLD=FND ""LB7672""",20-09-029
189,1911630.795,578352.848,24.806,"NLD=FND ""LB7672""",20-09-029
190,1910713.191,578876.761,24.828,"NLD=FND ""LB7672""",20-09-029
401,1851610.589,599592.337,26.118,NLD=FND NO ID,20-09-065
402,1851617.879,599590.076,26.096,NLD=FND NO ID,20-09-065
403,1851534.047,599615.787,26.002,NLD=FND NO ID,20-09-065
401,1851610.589,599592.337,26.118,NLD=FND NO ID,20-09-065
402,1851617.879,599590.076,26.096,NLD=FND NO ID,20-09-065
403,1851534.047,599615.787,26.002,NLD=FND NO ID,20-09-065
419,1851694.5,599566.608,25.949,NLD=FND NO ID,20-09-065
420,1851952.875,599487.511,26.022,"NLD=FND ""WILCOX RLS 2238""",20-09-065
422,1849152.215,600336.594,26.608,NLD=FND NO ID,20-09-065
303,1848544.151,596946.887,26.918,NLD=RLS 2238,20-09-074
304,1848504.171,596947.423,26.874,NLD=NO ID,20-09-074
305,1848844.673,596977.026,26.593,NLD=RLS 2238,20-09-074
349,1848819.403,596968.531,26.096,NLD=NO ID,20-09-074
350,1848950.376,597027.555,25.654,NLD=NO ID,20-09-074
351,1849018.406,597069.651,25.455,NLD=NO ID,20-09-074
301,1847908.961,597320.13,26.681,NLD=LB 7164,20-09-074
302,1847907.948,597240.056,26.717,NLD=NO ID,20-09-074
303,1848544.151,596946.887,26.918,NLD=RLS 2238,20-09-074
304,1848504.171,596947.423,26.874,NLD=NO ID,20-09-074
305,1848844.673,596977.026,26.593,NLD=RLS 2238,20-09-074
306,1847979.282,596954.098,27.062,NLD=RLS 2238,20-09-074
307,1847940.226,596965.744,27.011,NLD=NO ID,20-09-074
349,1848819.403,596968.531,26.096,NLD=NO ID,20-09-074
350,1848950.376,597027.555,25.654,NLD=NO ID,20-09-074
351,1849018.406,597069.651,25.455,NLD=NO ID,20-09-074
303,1848209.212,603727.508,24.276,NLD=LB 7672,20-09-075
304,1848185.41,603814.345,23.833,NLD=NO ID,20-09-075
328,1848066.619,604248.382,24.525,NLD=RLS 2238,20-09-075
303,1848209.212,603727.508,24.276,NLD=LB 7672,20-09-075
304,1848185.41,603814.345,23.833,NLD=NO ID,20-09-075
328,1848066.619,604248.382,24.525,NLD=RLS 2238,20-09-075
301,1910713.19,578876.707,24.832,NLD=LB 7672,20-09-076
304,1910178.021,579182.102,24.119,NLD=LB 7672,20-09-076
306,1909830.622,579380.466,24.274,NLD=LB 7672,20-09-076
323,1910096.25,579240.735,24.006,NLD=AT- LB 2856,20-09-076
301,1910713.19,578876.707,24.832,NLD=LB 7672,20-09-076
304,1910178.021,579182.102,24.119,NLD=LB 7672,20-09-076
306,1909830.622,579380.466,24.274,NLD=LB 7672,20-09-076
323,1910096.25,579240.735,24.006,NLD=AT- LB 2856,20-09-076
601,1853312.134,599714.715,26.163,NLD NO ID,20-09-080
603,1853318.006,599777.547,26.05,NLD NO ID,20-09-080
604,1853225.558,600002.166,25.79,NLD NO ID,20-09-080
605,1853177.24,600042.629,25.841,NLD NO ID,20-09-080
606,1853148.118,600060.644,25.761,NLD NO ID,20-09-080
601,1853312.134,599714.715,26.163,NLD NO ID,20-09-080
603,1853318.006,599777.547,26.05,NLD NO ID,20-09-080
604,1853225.558,600002.166,25.79,NLD NO ID,20-09-080
605,1853177.24,600042.629,25.841,NLD NO ID,20-09-080
606,1853148.118,600060.644,25.761,NLD NO ID,20-09-080
303,1879490.676,577734.753,28.167,NLD=LB 7164,20-09-086
304,1879513.317,577709.776,28.215,NLD=RLS 2238,20-09-086
305,1879843.71,577346.206,27.89,NLD=NO ID,20-09-086
306,1879233.27,578017.63,27.454,NLD=NO ID,20-09-086
307,1879179.545,578076.902,27.509,NLD=NO ID,20-09-086
308,1879125.775,578136.244,27.61,NLD=NO ID,20-09-086
309,1878964.314,578313.86,27.914,NLD=LB 7164,20-09-086
428,1884704.649,574370.949,28.737,NLD=,20-09-104
429,1884704.443,574366.983,28.731,NLD=,20-09-104
433,1884909.338,574359.617,28.84,NLD=,20-09-104
428,1884704.649,574370.949,28.737,NLD,20-09-104
429,1884704.443,574366.983,28.731,NLD,20-09-104
433,1884909.338,574359.617,28.84,NLD,20-09-104
428,1884704.649,574370.949,28.737,NLD,20-09-104
429,1884704.443,574366.983,28.731,NLD,20-09-104
433,1884909.338,574359.617,28.84,NLD,20-09-104
428,1879601.966,583227.058,28.232,NLD=,20-09-105
428,1879601.966,583227.058,28.232,NLD,20-09-105
428,1879601.966,583227.058,28.232,NLD,20-09-105
401,1884066.919,576510.378,32.181,NLD=FND NO ID,20-09-116
405,1884146.85,576506.712,32.261,NLD=,20-09-116
406,1884271.63,576500.992,32.403,"NLD=FND ""WILCOX RLS 2238""",20-09-116
431,1882778.149,576569.347,32.465,"NLD=FND ""WILCOX RLS 2238""",20-09-116
401,1884066.919,576510.378,32.181,NLD=FND NO ID,20-09-116
405,1884146.85,576506.712,32.261,NLD=,20-09-116
406,1884271.63,576500.992,32.403,"NLD=FND ""WILCOX RLS 2238""",20-09-116
431,1882778.149,576569.347,32.465,"NLD=FND ""WILCOX RLS 2238""",20-09-116
401,1884066.919,576510.378,31.811,NLD=FND NO ID,20-09-116
405,1884146.85,576506.712,31.891,NLD=,20-09-116
406,1884271.63,576500.992,32.033,"NLD=FND ""WILCOX RLS 2238""",20-09-116
431,1882778.149,576569.347,32.095,"NLD=FND ""WILCOX RLS 2238""",20-09-116
401,1884066.919,576510.378,32.181,NLD=FND NO ID,20-09-116
405,1884146.85,576506.712,32.261,NLD=,20-09-116
406,1884271.63,576500.992,32.403,"NLD=FND ""WILCOX RLS 2238""",20-09-116
431,1882778.149,576569.347,32.465,"NLD=FND ""WILCOX RLS 2238""",20-09-116
401,1877508.696,575242.962,27.338,NLD=FND NO ID,20-09-117
402,1877433.71,575243.992,27.054,NLD=FND NO ID,20-09-117
412,1877658.599,575241.054,27.481,"NLD=FND ""WILCOX RLS 2238""",20-09-117
424,1878263.601,575233.351,28.336,"NLD=FND ""WILCOX RLS 2238""",20-09-117
425,1877958.586,575237.314,28.157,"NLD=FND ""WILCOX RLS 2238""",20-09-117
401,1877508.696,575242.962,27.338,NLD=FND NO ID,20-09-117
402,1877433.71,575243.992,27.054,NLD=FND NO ID,20-09-117
412,1877658.599,575241.054,27.481,"NLD=FND ""WILCOX RLS 2238""",20-09-117
424,1878263.601,575233.351,28.336,"NLD=FND ""WILCOX RLS 2238""",20-09-117
425,1877958.586,575237.314,28.157,"NLD=FND ""WILCOX RLS 2238""",20-09-117
301,1914013.502,583204.578,19.236,NLD=ENG 157,20-09-139
302,1913744.511,583309.684,19.471,NLD=WIL COX,20-09-139
343,1914245.464,583060.443,19.592,NLD=NO ID,20-09-139
344,1914257.349,583053.08,19.539,NLD=RLS 2238,20-09-139
301,1914013.502,583204.578,19.236,NLD=ENG 157,20-09-139
302,1913744.511,583309.684,19.471,NLD=WIL COX,20-09-139
343,1914245.464,583060.443,19.592,NLD=NO ID,20-09-139
344,1914257.349,583053.08,19.539,NLD=RLS 2238,20-09-139
301,1884471.425,592204.917,24.272,NLD=NO ID,20-09-141
303,1884276.801,592269.433,25.333,NLD=NO ID,20-09-141
305,1883490.284,592488.495,25.045,NLD=RLS 2238,20-09-141
601,1543528.177,486678.72,157.085,NLD LB 1542,20-09-141
301,1884471.425,592204.917,23.672,NLD=NO ID,20-09-141
303,1884276.801,592269.433,24.733,NLD=NO ID,20-09-141
305,1883490.284,592488.495,24.445,NLD=RLS 2238,20-09-141
301,1884471.425,592204.917,24.272,NLD=NO ID ,20-09-141
303,1884276.801,592269.433,25.333,NLD=NO ID ,20-09-141
305,1883490.284,592488.495,25.045,NLD=RLS 2238,20-09-141
635,1878044.542,581902.046,27.426,NLD LB 7143,20-09-164
636,1878045.549,581981.965,27.337,NLD LB 7143,20-09-164
637,1878070.377,582085.666,27.655,NLD LB 7143,20-09-164
643,1878036.61,581282.044,27.984,NLD NO ID,20-09-164
644,1877941.602,581283.156,28.016,NLD NO ID,20-09-164
635,1878044.542,581902.046,27.426,NLD LB 7143,20-09-164
636,1878045.549,581981.965,27.337,NLD LB 7143,20-09-164
637,1878070.377,582085.666,27.655,NLD LB 7143,20-09-164
643,1878036.61,581282.044,27.984,NLD NO ID,20-09-164
644,1877941.602,581283.156,28.016,NLD NO ID,20-09-164
643,1878036.61,581282.044,27.984,NLD NO ID,20-09-164
601,1878273.643,580653.964,26.861,NLD NO ID,20-09-165
602,1878593.572,580649.808,26.402,NLD NO ID,20-09-165
603,1878613.625,580649.475,26.482,NLD NO ID,20-09-165
621,1878998.573,580644.467,27.228,NLD RLS 2238,20-09-165
622,1879000.441,580794.57,27.813,NLD NO ID,20-09-165
601,1878273.643,580653.964,26.861,NLD NO ID,20-09-165
602,1878593.572,580649.808,26.402,NLD NO ID,20-09-165
603,1878613.625,580649.475,26.482,NLD NO ID,20-09-165
621,1878998.573,580644.467,27.228,NLD RLS 2238,20-09-165
622,1879000.441,580794.57,27.813,NLD NO ID,20-09-165
304,1884396.353,584468.878,26.824,NLD=NO ID,20-09-167
304,1884396.353,584468.878,26.824,NLD=NO ID,20-09-167
423,1882580.394,580593.306,27.301,"NLD=FND ""WILCOX RLS 2238""",20-09-169
445,1882241.245,580433.174,27.783,NLD=FND NO ID,20-09-169
423,1882580.394,580593.306,27.301,"NLD=FND ""WILCOX RLS 2238""",20-09-169
445,1882241.245,580433.174,27.783,NLD=FND NO ID,20-09-169
452,1881139.531,590627.706,23.807,NLD,20-09-170
461,1881148.935,590787.276,23.769,NLD,20-09-170
464,1881153.593,590867.194,23.563,NLD,20-09-170
486,1881126.141,590398.02,24.104,NLD,20-09-170
487,1881128.474,590438.005,23.989,NLD,20-09-170
488,1877590.687,589338.228,25.402,NLD,20-09-170
490,1877577.192,589337.248,25.619,NLD,20-09-170
493,1877555.446,589359.546,25.767,NLD,20-09-170
490,1877577.192,589337.248,25.619,NLD,20-09-170
493,1877555.446,589359.546,25.767,NLD,20-09-170
490,1877577.192,589337.248,25.619,NLD=,20-09-170
493,1877555.446,589359.546,25.767,NLD=,20-09-170
452,1881139.531,590627.706,23.807,NLD=,20-09-170
461,1881148.935,590787.276,23.769,NLD=,20-09-170
464,1881153.593,590867.194,23.563,NLD=,20-09-170
486,1881126.141,590398.02,24.104,NLD=,20-09-170
487,1881128.474,590438.005,23.989,NLD=,20-09-170
488,1877590.687,589338.228,25.402,NLD=,20-09-170
452,1881139.531,590627.706,23.807,NLD,20-09-171
461,1881148.935,590787.276,23.769,NLD,20-09-171
464,1881153.593,590867.194,23.563,NLD,20-09-171
486,1881126.141,590398.02,24.104,NLD,20-09-171
487,1881128.474,590438.005,23.989,NLD,20-09-171
488,1877590.687,589338.228,25.402,NLD,20-09-171
490,1877577.192,589337.248,25.619,NLD,20-09-171
493,1877555.446,589359.546,25.767,NLD,20-09-171
452,1881139.531,590627.706,23.807,NLD,20-09-171
461,1881148.935,590787.276,23.769,NLD,20-09-171
464,1881153.593,590867.194,23.563,NLD,20-09-171
486,1881126.141,590398.02,24.104,NLD,20-09-171
487,1881128.474,590438.005,23.989,NLD,20-09-171
488,1877590.687,589338.228,25.402,NLD,20-09-171
490,1877577.192,589337.248,25.619,NLD,20-09-171
493,1877555.446,589359.546,25.767,NLD,20-09-171
452,1881139.531,590627.706,23.807,NLD=,20-09-171
461,1881148.935,590787.276,23.769,NLD=,20-09-171
464,1881153.593,590867.194,23.563,NLD=,20-09-171
486,1881126.141,590398.02,24.104,NLD=,20-09-171
487,1881128.474,590438.005,23.989,NLD=,20-09-171
488,1877590.687,589338.228,25.402,NLD=,20-09-171
490,1877577.192,589337.248,25.619,NLD=,20-09-171
493,1877555.446,589359.546,25.767,NLD=,20-09-171
452,1881139.531,590627.706,23.807,NLD,20-09-172
461,1881148.935,590787.276,23.769,NLD,20-09-172
464,1881153.593,590867.194,23.563,NLD,20-09-172
486,1881126.141,590398.02,24.104,NLD,20-09-172
487,1881128.474,590438.005,23.989,NLD,20-09-172
488,1877590.687,589338.228,25.402,NLD,20-09-172
490,1877577.192,589337.248,25.619,NLD,20-09-172
493,1877555.446,589359.546,25.767,NLD,20-09-172
452,1881139.531,590627.706,23.807,NLD=,20-09-172
461,1881148.935,590787.276,23.769,NLD=,20-09-172
464,1881153.593,590867.194,23.563,NLD=,20-09-172
486,1881126.141,590398.02,24.104,NLD=,20-09-172
487,1881128.474,590438.005,23.989,NLD=,20-09-172
488,1877590.687,589338.228,25.402,NLD=,20-09-172
490,1877577.192,589337.248,25.619,NLD=,20-09-172
493,1877555.446,589359.546,25.767,NLD=,20-09-172
